1735	Ph? ki?n dã ngo?i, du l?ch	1727	1735,1727,1648,0	0	2015-05-26 12:52:26.750	Ph? ki?n dã ngo?i, du l?ch>>Dã ngo?i - Du l?ch>>Th? thao & Dã ngo?i (New)	true
1722	Billard	1721	1722,1721,1648,0	0	2015-05-26 12:50:11.173	Billard>>Trò ch?i>>Th? thao & Dã ngo?i (New)	true
1723	Bowling	1721	1723,1721,1648,0	0	2015-05-26 12:50:20.577	Bowling>>Trò ch?i>>Th? thao & Dã ngo?i (New)	true
1724	Phi tiêu	1721	1724,1721,1648,0	0	2015-05-26 12:50:31.980	Phi tiêu>>Trò ch?i>>Th? thao & Dã ngo?i (New)	true
1725	Ho?t ??ng ngoài tr?i	1721	1725,1721,1648,0	0	2015-05-26 12:50:41.787	Ho?t ??ng ngoài tr?i>>Trò ch?i>>Th? thao & Dã ngo?i (New)	true
1726	Rèn luy?n trí tu?	1721	1726,1721,1648,0	0	2015-05-26 12:50:50.247	Rèn luy?n trí tu?>>Trò ch?i>>Th? thao & Dã ngo?i (New)	true
1688	Tennis	1687	1688,1687,1648,0	0	2015-05-26 12:41:28.993	Tennis>>Các môn th? thao>>Th? thao & Dã ngo?i (New)	true
1691	B?i l?i	1687	1691,1687,1648,0	0	2015-05-26 12:42:15.053	B?i l?i>>Các môn th? thao>>Th? thao & Dã ngo?i (New)	true
1694	C?u lông	1687	1694,1687,1648,0	0	2015-05-26 12:42:52.997	C?u lông>>Các môn th? thao>>Th? thao & Dã ngo?i (New)	true
1697	Bóng bàn	1687	1697,1687,1648,0	0	2015-05-26 12:43:30.617	Bóng bàn>>Các môn th? thao>>Th? thao & Dã ngo?i (New)	true
1701	Bóng ?á	1687	1701,1687,1648,0	0	2015-05-26 12:44:15.650	Bóng ?á>>Các môn th? thao>>Th? thao & Dã ngo?i (New)	true
1704	Bóng r?	1687	1704,1687,1648,0	0	2015-05-26 12:44:53.377	Bóng r?>>Các môn th? thao>>Th? thao & Dã ngo?i (New)	true
1707	Bóng chuy?n	1687	1707,1687,1648,0	0	2015-05-26 12:45:17.623	Bóng chuy?n>>Các môn th? thao>>Th? thao & Dã ngo?i (New)	true
1710	?i?n kinh	1687	1710,1687,1648,0	0	2015-05-26 12:46:33.327	?i?n kinh>>Các môn th? thao>>Th? thao & Dã ngo?i (New)	true
1711	Golf	1687	1711,1687,1648,0	0	2015-05-26 12:46:52.277	Golf>>Các môn th? thao>>Th? thao & Dã ngo?i (New)	true
1714	Boxing - Võ thu?t	1687	1714,1687,1648,0	0	2015-05-26 12:47:35.373	Boxing - Võ thu?t>>Các môn th? thao>>Th? thao & Dã ngo?i (New)	true
1718	Bóng chày	1687	1718,1687,1648,0	0	2015-05-26 12:48:34.440	Bóng chày>>Các môn th? thao>>Th? thao & Dã ngo?i (New)	true
1719	G?y bóng chày	1718	1719,1718,1687,1648,0	0	2015-05-26 12:48:47.890	G?y bóng chày>>Bóng chày>>Các môn th? thao>>Th? thao & Dã ngo?i (New)	true
1720	Ph? ki?n bóng chày	1718	1720,1718,1687,1648,0	0	2015-05-26 12:48:59.233	Ph? ki?n bóng chày>>Bóng chày>>Các môn th? thao>>Th? thao & Dã ngo?i (New)	true
1715	G?ng tay	1714	1715,1714,1687,1648,0	0	2015-05-26 12:47:52.483	G?ng tay>>Boxing - Võ thu?t>>Các môn th? thao>>Th? thao & Dã ngo?i (New)	true
1716	Thi?t b? t?p	1714	1716,1714,1687,1648,0	0	2015-05-26 12:47:59.517	Thi?t b? t?p>>Boxing - Võ thu?t>>Các môn th? thao>>Th? thao & Dã ngo?i (New)	true
1717	Ph? ki?n t?p luy?n	1714	1717,1714,1687,1648,0	0	2015-05-26 12:48:05.427	Ph? ki?n t?p luy?n>>Boxing - Võ thu?t>>Các môn th? thao>>Th? thao & Dã ngo?i (New)	true
1712	G?y golf	1711	1712,1711,1687,1648,0	0	2015-05-26 12:47:02.437	G?y golf>>Golf>>Các môn th? thao>>Th? thao & Dã ngo?i (New)	true
1713	Ph? ki?n golf	1711	1713,1711,1687,1648,0	0	2015-05-26 12:47:09.133	Ph? ki?n golf>>Golf>>Các môn th? thao>>Th? thao & Dã ngo?i (New)	true
1708	Bóng	1707	1708,1707,1687,1648,0	0	2015-05-26 12:46:09.930	Bóng>>Bóng chuy?n>>Các môn th? thao>>Th? thao & Dã ngo?i (New)	true
1709	Ph? ki?n bóng chuy?n	1707	1709,1707,1687,1648,0	0	2015-05-26 12:46:20.400	Ph? ki?n bóng chuy?n>>Bóng chuy?n>>Các môn th? thao>>Th? thao & Dã ngo?i (New)	true
1705	Bóng	1704	1705,1704,1687,1648,0	0	2015-05-26 12:45:00.970	Bóng>>Bóng r?>>Các môn th? thao>>Th? thao & Dã ngo?i (New)	true
1706	Ph? ki?n bóng r?	1704	1706,1704,1687,1648,0	0	2015-05-26 12:45:06.850	Ph? ki?n bóng r?>>Bóng r?>>Các môn th? thao>>Th? thao & Dã ngo?i (New)	true
1702	Bóng	1701	1702,1701,1687,1648,0	0	2015-05-26 12:44:30.927	Bóng>>Bóng ?á>>Các môn th? thao>>Th? thao & Dã ngo?i (New)	true
1703	Ph? ki?n bóng ?á	1701	1703,1701,1687,1648,0	0	2015-05-26 12:44:37.980	Ph? ki?n bóng ?á>>Bóng ?á>>Các môn th? thao>>Th? thao & Dã ngo?i (New)	true
1698	V?t bóng bàn	1697	1698,1697,1687,1648,0	0	2015-05-26 12:43:40.580	V?t bóng bàn>>Bóng bàn>>Các môn th? thao>>Th? thao & Dã ngo?i (New)	true
1699	Bàn	1697	1699,1697,1687,1648,0	0	2015-05-26 12:43:51.027	Bàn>>Bóng bàn>>Các môn th? thao>>Th? thao & Dã ngo?i (New)	true
1700	Ph? ki?n bóng bàn	1697	1700,1697,1687,1648,0	0	2015-05-26 12:44:04.357	Ph? ki?n bóng bàn>>Bóng bàn>>Các môn th? thao>>Th? thao & Dã ngo?i (New)	true
1695	V?t c?u lông	1694	1695,1694,1687,1648,0	0	2015-05-26 12:43:04.807	V?t c?u lông>>C?u lông>>Các môn th? thao>>Th? thao & Dã ngo?i (New)	true
1696	Ph? ki?n c?u lông	1694	1696,1694,1687,1648,0	0	2015-05-26 12:43:16.957	Ph? ki?n c?u lông>>C?u lông>>Các môn th? thao>>Th? thao & Dã ngo?i (New)	true
1692	Trang ph?c b?i	1691	1692,1691,1687,1648,0	0	2015-05-26 12:42:28.540	Trang ph?c b?i>>B?i l?i>>Các môn th? thao>>Th? thao & Dã ngo?i (New)	true
1693	Ph? ki?n b?i l?i	1691	1693,1691,1687,1648,0	0	2015-05-26 12:42:38.767	Ph? ki?n b?i l?i>>B?i l?i>>Các môn th? thao>>Th? thao & Dã ngo?i (New)	true
1689	V?t tennis	1688	1689,1688,1687,1648,0	0	2015-05-26 12:41:40.640	V?t tennis>>Tennis>>Các môn th? thao>>Th? thao & Dã ngo?i (New)	true
1690	Ph? ki?n tennis	1688	1690,1688,1687,1648,0	0	2015-05-26 12:41:51.810	Ph? ki?n tennis>>Tennis>>Các môn th? thao>>Th? thao & Dã ngo?i (New)	true
1684	Ba lô	1683	1684,1683,1648,0	0	2015-05-26 12:40:33.573	Ba lô>>Ba lô, vali, túi th? thao dã ngo?i>>Th? thao & Dã ngo?i (New)	true
1685	Vali th? thao, dã ngo?i	1683	1685,1683,1648,0	0	2015-05-26 12:40:40.180	Vali th? thao, dã ngo?i>>Ba lô, vali, túi th? thao dã ngo?i>>Th? thao & Dã ngo?i (New)	true
1686	Túi th? thao, dã ngo?i	1683	1686,1683,1648,0	0	2015-05-26 12:40:46.080	Túi th? thao, dã ngo?i>>Ba lô, vali, túi th? thao dã ngo?i>>Th? thao & Dã ngo?i (New)	true
1678	Máy t?p c?	1677	1678,1677,1648,0	0	2015-05-26 12:38:55.000	Máy t?p c?>>Th? d?c - Th? hình - Yoga>>Th? thao & Dã ngo?i (New)	true
1679	Máy t?p ?i?n	1677	1679,1677,1648,0	0	2015-05-26 12:39:04.727	Máy t?p ?i?n>>Th? d?c - Th? hình - Yoga>>Th? thao & Dã ngo?i (New)	true
1680	D?ng c? th? d?c	1677	1680,1677,1648,0	0	2015-05-26 12:39:18.903	D?ng c? th? d?c>>Th? d?c - Th? hình - Yoga>>Th? thao & Dã ngo?i (New)	true
1681	D?ng c? th? hình	1677	1681,1677,1648,0	0	2015-05-26 12:39:30.903	D?ng c? th? hình>>Th? d?c - Th? hình - Yoga>>Th? thao & Dã ngo?i (New)	true
1682	D?ng c? Yoga	1677	1682,1677,1648,0	0	2015-05-26 12:39:41.957	D?ng c? Yoga>>Th? d?c - Th? hình - Yoga>>Th? thao & Dã ngo?i (New)	true
1666	Qu?n áo th? thao nam	1665	1666,1665,1648,0	0	2015-05-26 12:32:01.750	Qu?n áo th? thao nam>>Trang ph?c th? thao, dã ngo?i>>Th? thao & Dã ngo?i (New)	true
1671	Qu?n áo th? thao n?	1665	1671,1665,1648,0	0	2015-05-26 12:33:50.433	Qu?n áo th? thao n?>>Trang ph?c th? thao, dã ngo?i>>Th? thao & Dã ngo?i (New)	true
1676	Qu?n áo dã ngo?i	1665	1676,1665,1648,0	0	2015-05-26 12:34:54.947	Qu?n áo dã ngo?i>>Trang ph?c th? thao, dã ngo?i>>Th? thao & Dã ngo?i (New)	true
1672	Áo th? thao n?	1671	1672,1671,1665,1648,0	0	2015-05-26 12:34:06.460	Áo th? thao n?>>Qu?n áo th? thao n?>>Trang ph?c th? thao, dã ngo?i>>Th? thao & Dã ngo?i (New)	true
1673	Qu?n th? thao n?	1671	1673,1671,1665,1648,0	0	2015-05-26 12:34:17.387	Qu?n th? thao n?>>Qu?n áo th? thao n?>>Trang ph?c th? thao, dã ngo?i>>Th? thao & Dã ngo?i (New)	true
1674	B? ?? th? thao n?	1671	1674,1671,1665,1648,0	0	2015-05-26 12:34:27.747	B? ?? th? thao n?>>Qu?n áo th? thao n?>>Trang ph?c th? thao, dã ngo?i>>Th? thao & Dã ngo?i (New)	true
1675	?? t?p, lót, t?t th? thao n?	1671	1675,1671,1665,1648,0	0	2015-05-26 12:34:39.140	?? t?p, lót, t?t th? thao n?>>Qu?n áo th? thao n?>>Trang ph?c th? thao, dã ngo?i>>Th? thao & Dã ngo?i (New)	true
1667	Áo th? thao nam	1666	1667,1666,1665,1648,0	0	2015-05-26 12:32:19.543	Áo th? thao nam>>Qu?n áo th? thao nam>>Trang ph?c th? thao, dã ngo?i>>Th? thao & Dã ngo?i (New)	true
1668	Qu?n th? thao nam	1666	1668,1666,1665,1648,0	0	2015-05-26 12:32:32.083	Qu?n th? thao nam>>Qu?n áo th? thao nam>>Trang ph?c th? thao, dã ngo?i>>Th? thao & Dã ngo?i (New)	true
1669	B? ?? th? thao nam	1666	1669,1666,1665,1648,0	0	2015-05-26 12:33:15.917	B? ?? th? thao nam>>Qu?n áo th? thao nam>>Trang ph?c th? thao, dã ngo?i>>Th? thao & Dã ngo?i (New)	true
1670	?? t?p, lót, t?t th? thao nam	1666	1670,1666,1665,1648,0	0	2015-05-26 12:33:24.827	?? t?p, lót, t?t th? thao nam>>Qu?n áo th? thao nam>>Trang ph?c th? thao, dã ngo?i>>Th? thao & Dã ngo?i (New)	true
1650	Giày th? thao nam	1649	1650,1649,1648,0	0	2015-05-27 11:23:34.070	Giày th? thao nam>>Giày th? thao, dã ngo?i>>Th? thao & Dã ngo?i (New)	true
1657	Giày th? thao n?	1649	1657,1649,1648,0	0	2015-05-26 12:27:33.787	Giày th? thao n?>>Giày th? thao, dã ngo?i>>Th? thao & Dã ngo?i (New)	true
1664	Giày dã ngo?i	1649	1664,1649,1648,0	0	2015-05-26 12:31:30.270	Giày dã ngo?i>>Giày th? thao, dã ngo?i>>Th? thao & Dã ngo?i (New)	true
1658	Giày training n?	1657	1658,1657,1649,1648,0	0	2015-05-26 12:27:52.927	Giày training n?>>Giày th? thao n?>>Giày th? thao, dã ngo?i>>Th? thao & Dã ngo?i (New)	true
1659	Giày ch?y n?	1657	1659,1657,1649,1648,0	0	2015-05-26 12:28:48.677	Giày ch?y n?>>Giày th? thao n?>>Giày th? thao, dã ngo?i>>Th? thao & Dã ngo?i (New)	true
1660	Giày tennis n?	1657	1660,1657,1649,1648,0	0	2015-05-26 12:29:41.643	Giày tennis n?>>Giày th? thao n?>>Giày th? thao, dã ngo?i>>Th? thao & Dã ngo?i (New)	true
1661	Giày golf n?	1657	1661,1657,1649,1648,0	0	2015-05-26 12:29:54.473	Giày golf n?>>Giày th? thao n?>>Giày th? thao, dã ngo?i>>Th? thao & Dã ngo?i (New)	true
1662	Giày bóng ?á n?	1657	1662,1657,1649,1648,0	0	2015-05-26 12:31:07.040	Giày bóng ?á n?>>Giày th? thao n?>>Giày th? thao, dã ngo?i>>Th? thao & Dã ngo?i (New)	true
1663	Giày bóng r? n?	1657	1663,1657,1649,1648,0	0	2015-05-26 12:31:16.440	Giày bóng r? n?>>Giày th? thao n?>>Giày th? thao, dã ngo?i>>Th? thao & Dã ngo?i (New)	true
1651	Giày training nam	1650	1651,1650,1649,1648,0	0	2015-05-26 11:48:04.923	Giày training nam>>Giày th? thao nam>>Giày th? thao, dã ngo?i>>Th? thao & Dã ngo?i (New)	true
1652	Giày ch?y nam	1650	1652,1650,1649,1648,0	0	2015-05-26 11:48:11.633	Giày ch?y nam>>Giày th? thao nam>>Giày th? thao, dã ngo?i>>Th? thao & Dã ngo?i (New)	true
1653	Giày tennis nam	1650	1653,1650,1649,1648,0	0	2015-05-26 11:48:18.323	Giày tennis nam>>Giày th? thao nam>>Giày th? thao, dã ngo?i>>Th? thao & Dã ngo?i (New)	true
1654	Giày golf nam	1650	1654,1650,1649,1648,0	0	2015-05-26 11:48:26.227	Giày golf nam>>Giày th? thao nam>>Giày th? thao, dã ngo?i>>Th? thao & Dã ngo?i (New)	true
1655	Giày bóng ?á nam	1650	1655,1650,1649,1648,0	0	2015-05-26 11:48:33.827	Giày bóng ?á nam>>Giày th? thao nam>>Giày th? thao, dã ngo?i>>Th? thao & Dã ngo?i (New)	true
1656	Giày bóng r? nam	1650	1656,1650,1649,1648,0	0	2015-05-26 11:48:45.327	Giày bóng r? nam>>Giày th? thao nam>>Giày th? thao, dã ngo?i>>Th? thao & Dã ngo?i (New)	true
1384	Sách	1383	1384,1383,0	1	2015-09-03 12:12:36.037	Sách>>Sách, VPP & Âm nh?c	false
1394	B?ng ??a	1383	1394,1383,0	1	2015-08-24 09:53:27.770	B?ng ??a>>Sách, VPP & Âm nh?c	false
1428	V?n phòng ph?m	1383	1428,1383,0	1	2015-09-03 16:27:44.170	V?n phòng ph?m>>Sách, VPP & Âm nh?c	false
1468	Quà t?ng	1383	1468,1383,0	1	2015-08-28 12:56:43.243	Quà t?ng>>Sách, VPP & Âm nh?c	false
1823	Nh?c c?	1383	1823,1383,0	0	2015-08-28 17:44:54.633	Nh?c c?>>Sách, VPP & Âm nh?c	false
1824	?àn Guitar	1823	1824,1823,1383,0	0	2015-08-21 11:13:23.410	?àn Guitar>>Nh?c c?>>Sách, VPP & Âm nh?c	false
1828	Piano - Organs	1823	1828,1823,1383,0	0	2015-08-21 11:15:20.310	Piano - Organs>>Nh?c c?>>Sách, VPP & Âm nh?c	false
1831	keyboards - Violon	1823	1831,1823,1383,0	0	2015-08-21 12:14:27.003	keyboards - Violon>>Nh?c c?>>Sách, VPP & Âm nh?c	false
1834	Tr?ng -  b? gõ	1823	1834,1823,1383,0	0	2015-08-21 11:21:29.750	Tr?ng -  b? gõ>>Nh?c c?>>Sách, VPP & Âm nh?c	false
1838	Kèn - Sáo - Harmonica	1823	1838,1823,1383,0	0	2015-08-21 11:23:23.870	Kèn - Sáo - Harmonica>>Nh?c c?>>Sách, VPP & Âm nh?c	true
1839	Nh?c c? thi?u nhi	1823	1839,1823,1383,0	0	2015-08-21 11:23:49.347	Nh?c c? thi?u nhi>>Nh?c c?>>Sách, VPP & Âm nh?c	true
1840	Nh?c c? c? truy?n	1823	1840,1823,1383,0	0	2015-08-21 11:24:14.917	Nh?c c? c? truy?n>>Nh?c c?>>Sách, VPP & Âm nh?c	true
1841	Ph? ki?n	1823	1841,1823,1383,0	0	2015-08-21 11:24:31.480	Ph? ki?n>>Nh?c c?>>Sách, VPP & Âm nh?c	true
1842	Amply - Effect	1823	1842,1823,1383,0	0	2015-08-21 11:24:46.687	Amply - Effect>>Nh?c c?>>Sách, VPP & Âm nh?c	true
1835	Tr?ng	1834	1835,1834,1823,1383,0	0	2015-08-21 11:22:17.083	Tr?ng>>Tr?ng -  b? gõ>>Nh?c c?>>Sách, VPP & Âm nh?c	true
1836	Tr?ng da - d?ng c? h?c t?p	1834	1836,1834,1823,1383,0	0	2015-08-21 11:22:36.243	Tr?ng da - d?ng c? h?c t?p>>Tr?ng -  b? gõ>>Nh?c c?>>Sách, VPP & Âm nh?c	true
1837	B? gõ	1834	1837,1834,1823,1383,0	0	2015-08-21 11:22:55.337	B? gõ>>Tr?ng -  b? gõ>>Nh?c c?>>Sách, VPP & Âm nh?c	true
1832	keyboards	1831	1832,1831,1823,1383,0	0	2015-08-21 12:14:42.897	keyboards>>keyboards - Violon>>Nh?c c?>>Sách, VPP & Âm nh?c	true
1833	Violon	1831	1833,1831,1823,1383,0	0	2015-08-21 11:20:57.840	Violon>>keyboards - Violon>>Nh?c c?>>Sách, VPP & Âm nh?c	true
1829	Piano	1828	1829,1828,1823,1383,0	0	2015-08-21 11:16:02.320	Piano>>Piano - Organs>>Nh?c c?>>Sách, VPP & Âm nh?c	true
1830	Organ	1828	1830,1828,1823,1383,0	0	2015-08-21 11:16:28.057	Organ>>Piano - Organs>>Nh?c c?>>Sách, VPP & Âm nh?c	true
1825	Guitar Acoustic	1824	1825,1824,1823,1383,0	0	2015-08-21 11:14:01.320	Guitar Acoustic>>?àn Guitar>>Nh?c c?>>Sách, VPP & Âm nh?c	true
1826	Guitar Classiccal	1824	1826,1824,1823,1383,0	0	2015-08-21 11:14:28.100	Guitar Classiccal>>?àn Guitar>>Nh?c c?>>Sách, VPP & Âm nh?c	true
1827	Guitar ?i?n - Electric	1824	1827,1824,1823,1383,0	0	2015-08-21 11:14:46.850	Guitar ?i?n - Electric>>?àn Guitar>>Nh?c c?>>Sách, VPP & Âm nh?c	true
1469	Quà l?u ni?m	1468	1469,1468,1383,0	1	2015-08-12 10:12:28.813	Quà l?u ni?m>>Quà t?ng>>Sách, VPP & Âm nh?c	true
1470	Quà t?ng sáng t?o	1468	1470,1468,1383,0	1	2015-08-12 11:03:31.997	Quà t?ng sáng t?o>>Quà t?ng>>Sách, VPP & Âm nh?c	true
1822	Th? quà t?ng Adayroi	1468	1822,1468,1383,0	1	2015-08-17 19:03:59.890	Th? quà t?ng Adayroi>>Quà t?ng>>Sách, VPP & Âm nh?c	true
1429	S?n ph?m giáo d?c ?i?n t?	1428	1429,1428,1383,0	0	2015-08-28 17:40:02.270	S?n ph?m giáo d?c ?i?n t?>>V?n phòng ph?m>>Sách, VPP & Âm nh?c	true
1434	Gi?y, v?, s? tay	1428	1434,1428,1383,0	1	2015-06-19 20:01:36.503	Gi?y, v?, s? tay>>V?n phòng ph?m>>Sách, VPP & Âm nh?c	false
1440	Bút vi?t	1428	1440,1428,1383,0	1	2015-06-19 18:58:18.977	Bút vi?t>>V?n phòng ph?m>>Sách, VPP & Âm nh?c	false
1453	D?ng c? h?c t?p	1428	1453,1428,1383,0	1	2015-08-18 17:38:31.083	D?ng c? h?c t?p>>V?n phòng ph?m>>Sách, VPP & Âm nh?c	false
1460	?? dùng v?n phòng	1428	1460,1428,1383,0	1	2015-04-07 17:54:42.670	?? dùng v?n phòng>>V?n phòng ph?m>>Sách, VPP & Âm nh?c	false
1461	C?c, tách	1460	1461,1460,1428,1383,0	1	2015-08-12 10:12:06.190	C?c, tách>>?? dùng v?n phòng>>V?n phòng ph?m>>Sách, VPP & Âm nh?c	true
1462	??ng h?	1460	1462,1460,1428,1383,0	0	2015-08-28 17:39:10.597	??ng h?>>?? dùng v?n phòng>>V?n phòng ph?m>>Sách, VPP & Âm nh?c	true
1463	B?m, ghim, ??c l?	1460	1463,1460,1428,1383,0	1	2015-06-19 19:00:38.077	B?m, ghim, ??c l?>>?? dùng v?n phòng>>V?n phòng ph?m>>Sách, VPP & Âm nh?c	true
1464	B?ng keo, b?ng dán	1460	1464,1460,1428,1383,0	1	2015-08-15 09:50:46.657	B?ng keo, b?ng dán>>?? dùng v?n phòng>>V?n phòng ph?m>>Sách, VPP & Âm nh?c	true
1465	C?p file, c?p tài li?u	1460	1465,1460,1428,1383,0	1	2015-08-12 10:07:28.397	C?p file, c?p tài li?u>>?? dùng v?n phòng>>V?n phòng ph?m>>Sách, VPP & Âm nh?c	true
1466	Bìa h? s?, khay h? s?	1460	1466,1460,1428,1383,0	1	2015-08-12 10:11:03.327	Bìa h? s?, khay h? s?>>?? dùng v?n phòng>>V?n phòng ph?m>>Sách, VPP & Âm nh?c	true
1467	D?ng c? v? sinh	1460	1467,1460,1428,1383,0	0	2015-08-28 17:39:28.380	D?ng c? v? sinh>>?? dùng v?n phòng>>V?n phòng ph?m>>Sách, VPP & Âm nh?c	true
1454	C?p, ba lô, túi sách	1453	1454,1453,1428,1383,0	1	2015-08-29 13:03:00.703	C?p, ba lô, túi sách>>D?ng c? h?c t?p>>V?n phòng ph?m>>Sách, VPP & Âm nh?c	true
1455	H?p bút	1453	1455,1453,1428,1383,0	1	2015-08-29 13:03:13.673	H?p bút>>D?ng c? h?c t?p>>V?n phòng ph?m>>Sách, VPP & Âm nh?c	true
1456	B?ng vi?t 	1453	1456,1453,1428,1383,0	1	2015-01-16 08:51:34.100	B?ng vi?t >>D?ng c? h?c t?p>>V?n phòng ph?m>>Sách, VPP & Âm nh?c	true
1457	H?p bút, khay c?m bút	1453	1457,1453,1428,1383,0	1	2015-08-29 13:03:34.003	H?p bút, khay c?m bút>>D?ng c? h?c t?p>>V?n phòng ph?m>>Sách, VPP & Âm nh?c	true
1458	Th??c k?, compa	1453	1458,1453,1428,1383,0	1	2015-08-12 10:09:07.510	Th??c k?, compa>>D?ng c? h?c t?p>>V?n phòng ph?m>>Sách, VPP & Âm nh?c	true
